path	git_blob_sha	size	file_class	review_method	review_status	finding_reference
impl/crates/lcl-protocol/tests/fixtures/v07/release_notes/zh-CN/rules.lcl	b540c3bd56d5873c77b54f0adb419568784a2002	493	lcl-fixture	source/content review + test-reference check	reviewed-pass	referenced by test source
impl/crates/lcl-protocol/tests/json_writer.rs	628091f52b37dd70a24acca4b17d6932f7888d8c	5924	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-protocol/tests/locale_records.rs	1cdd8bf8348f6d78a7761186e0aa750bc7b28297	4426	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-protocol/tests/localized_engine.rs	80f0f8e1097a104c5052621bb3862636e64f6bc2	9432	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-protocol/tests/navigation.rs	c62c9e757e1d7faf2b60af4f9af0c5cc5ab96567	10717	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-protocol/tests/supplied_inputs.rs	1fcc7ace0f94fa30be0980ebcac7aaab7a729b00	12370	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-protocol/tests/v07_matrix.rs	8da0c9a8599b3d9a92f5f1e58528c4751507a075	40770	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-resolver/Cargo.toml	8f04a7abb5faed61a0ac3543a6df83824e84dcc6	668	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/crates/lcl-resolver/examples/m3_report.rs	9f68f1ad8a41efd52d4e049a6f5498f0bf8cc6cc	10663	rust-example	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-resolver/src/declarations.rs	7d4e14aa1ef2ead6382dd11060a961a271bd81a0	16642	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/src/diagnostic.rs	4ad496de5f338fdd143388744b2f4cf2938f449c	11609	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/src/field.rs	ecad02dd14b3969a5ba2b0862d40996bb82cda5d	3012	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/src/graph.rs	569b9f2e00ac3ddf1c5713b83b743775bf292138	31312	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/src/imports.rs	f11c64403f7421961078e507ef59a0cebe48fa2a	23086	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/src/lib.rs	1891e3d8c25216a122914371917896196a9b65e6	19842	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/src/references.rs	11dc4511cd8e3c6ba9f195a0ac2bad5c7a598eb0	24568	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/src/rules.rs	a0ff88acbf184bfa2154e6cb99725e994e49f0cc	25258	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/src/source.rs	7e2b49247875be9f04b96d3a98613e6c4352d5ee	10528	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/tests/common/mod.rs	0368af5eb0b1fe801b86eea96699b4c61ec7c3c1	3368	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/tests/declarations.rs	02ce8ff1dee66490efbf615a9617620bf5141d6f	8736	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/tests/graph.rs	107f8848ea36066f367a3fbe9940a1fd0415490b	10366	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-resolver/tests/imports.rs	acacb57309f7effe6e5337f94cdef1bda842ac54	13322	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-resolver/tests/output_instances.rs	533227d8b7b67bceb7309be2464e3a2b8ab5b3e8	3831	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/tests/references.rs	dbca2ce4a0f987900d8b30398a4a7fed495b063d	14306	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-resolver/tests/resolution_matrix.rs	5457bcf58570bf3eefcf66abc6ed29462eff9a98	7153	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-resolver/tests/robustness.rs	e84f841eb44acdafeea54c20b8a16f35ea9f43cf	8553	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-resolver/tests/rules_authority.rs	0d8612e674bdd28cb86cc8619951c5f9feaacaeb	12957	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-resolver/tests/source_identity.rs	ed6bf5f71eb6c0e949343a8ed62a7ce017562d43	5739	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/Cargo.toml	0b0902e084f4153051e8791f10c332ff0714ac51	719	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/crates/lcl-runtime/examples/m6_report.rs	3491168aca1961541dd841da9409294f961c36b9	11798	rust-example	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-runtime/src/capability.rs	96c82e283648ad52fb86fc5653c95783f23bfbf1	14593	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-runtime/src/contracts.rs	906efab2456b13ade01968540e0327da3f51145b	23261	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/diagnostic.rs	ca69c68b1451f8211f8f8353b5b13a90a7b0fd9e	19859	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/eval.rs	f51251f33b8218749c5986a3699fb1c1990072b9	66287	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/event.rs	048e9805e6a3b168122a4002cf08bf33ad03d9e0	6751	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/execute.rs	62d0a70336dc2cf77c21b8e20a734788fd0919fe	90786	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-runtime/src/functions.rs	694f0e65bc70aa70cf2f98378712de9b3dd27cde	14820	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/handler.rs	f69a873471978daa04006836fcb3ffd1c2b7189c	41009	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/lib.rs	e9511c714afd624fa8a3c8194a06f3774097e1d7	2965	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/mock.rs	0a805d1bd4944b322ca64184217d562a96704186	10052	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/operations.rs	9b340cf5b9e1784c0b123c7c2c83c347faa3d7e4	7461	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/order_profile.rs	54e1fe03f9867783887081aa411d310bf048cfeb	198	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/pattern.rs	82e681ee1cfddd708eae222aab8b9724e729380c	41440	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/result.rs	71cb06442cb0478206bf46dc6e722dc7a01ae013	23855	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/schedule.rs	324ca20d86c4c4b7d2a243f721cb8930411e7ac0	5559	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/state.rs	b963b18c08093dd3d5c10d8444d89a4927764c93	14660	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/syntax.rs	8d75c06b63f4b57a590dea228d15b61296dcc1c7	11498	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/src/value.rs	92072db42afb2aca6aa5ce4f9525644d8b380cd0	2633	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/builtin_functions.rs	95f7fc191580d0eaf9f5d930c6ba68d5c97059ac	4184	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/capability_boundary.rs	1acb66003323d9c1f6100c705feca45d08c914b4	9656	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/common/mod.rs	45a3ac14e8fd7e1dc7adea9f75def85366765f79	15469	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-runtime/tests/concurrency.rs	19f4162f5013e26115340858a5168adfec6e1a65	11925	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-runtime/tests/contracts_authority.rs	38d3d24545db32fa3071fff7968210c5183f8fc0	9680	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/control_flow.rs	b4a17e900787e22472aa22c22e9a5bc7961181c7	17733	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/declaration_demand.rs	d6b888f5ab4a50d0d6bfef45544dde76aa105931	4265	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/declared_constraints.rs	fac85f0da35b66c00a2a2a419344334c38e92f59	6294	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/demand_obligations.rs	33eb9fed62010c274e35b8e4f1a2d55fb7992d10	4957	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/evaluation.rs	ba289699635ccf15d5197b7702edbc788678f286	31681	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/failure_handling.rs	d74ec45e1453511353c39e722c2586cca65d418c	36812	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/handler_result_parity.rs	4f91ddfb28cf9d67f6d48425c0edc19ad66cb793	11146	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/path_patterns.rs	8eebd908ec1bd2c48c0108b9cdd505bb30f64f5a	3391	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/patterns.rs	6ea29c305055f7bac3810133d0b5b1e122ce0af6	11474	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/robustness.rs	4c482b6b807473d40641e0351244d260bd1584d2	11707	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-runtime/tests/runtime_matrix.rs	38b4e9f5168d66625036c9ade290153bed8290ab	8171	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-runtime/tests/state_and_results.rs	1debdcf583b76053c7a39764af7bef1ff47dd676	20897	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-semantics/Cargo.toml	4f7ccf3439503d637fafb2f6d6c719a4b24455f1	666	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/crates/lcl-semantics/examples/m5_report.rs	5ada3a42a2e9737a0cbed82ae0a39f5dcc17f111	10770	rust-example	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-semantics/src/authority.rs	e2c7bd249ed77cdf6d1ec67723a1e70b1b451181	17060	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/conflict.rs	d7d31ccbefdefe96c559415dca77c660760123f9	13296	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/contracts.rs	2fd980e6354ee0160e94e7588c81a4bc5161da03	22098	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/data.rs	be827b949146e815718787717f6bcf36ba890bc7	19993	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/diagnostic.rs	ca8160fbd62a45c220b333abb5737cd6638f4ced	16524	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/engine.rs	e729c7327f742317ef74575b6165135752330386	6080	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/eval.rs	4db0f0a78a02d6edfe3496a0b2530d652e6a85d5	25682	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/lib.rs	7f346af120333653b96ee599676257b021ad8d05	14298	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/order.rs	f7f8586423dac53819e917172490bb4544590bd8	29310	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/plan.rs	079f8292f84800147befcb4c219538ce76f4b43d	13887	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/scope.rs	ae682d97e3101a642b56ac9cee9ba6b2d08f054c	16187	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/syntax.rs	7dfaae769572de72b4f9999a480d6e6a83d3e76e	9609	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/validate.rs	fac1c758d617a398d0bac547013e8c302b5d15ca	20354	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/src/value.rs	415ce356c487ad9d3ae37cbb803421ab49b2bea7	27630	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/tests/authority_and_conflicts.rs	42296d02aca21e453b4802068e0a4d4d9e1ac62c	13409	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-semantics/tests/collection_materialization.rs	1a0442735662cf8eae7846a42ecbf59adff4dacc	8129	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/tests/common/mod.rs	de01b37f86d8c07855876a86d8f9a6f0efff6757	8476	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-semantics/tests/contracts_authority.rs	3d458ec7a55c1d0e2f4af11cbe83a34265ef3154	9041	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-semantics/tests/data_resolution.rs	8216ea915ecd67312bf683b7cabafa293525999b	26346	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/tests/decision_witnesses.rs	87cba802cfd6e801624e3084cccabe9e962a5cd7	9429	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/tests/determinism.rs	92cc026296ea8e79590213348b772b7c0160df1c	5382	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-semantics/tests/ordering_graph.rs	a6810a0129fe208266eaa6c89d2f7829058c5b63	17794	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/tests/preflight_matrix.rs	ebb846a379651dd01c77feffd58b756d1a927582	6569	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-semantics/tests/robustness.rs	081e1a5f42f1c076a09e471176e3cb3830b01547	6292	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-semantics/tests/stage_monotonicity.rs	0203939b7eca2499f71a043a333f20d77983a7cb	3737	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-semantics/tests/validate_selection.rs	7927d9aadd6f6b631d953c890b02235f50585573	12852	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-spec/Cargo.toml	1c7f4f235a3a8d0d9a8846eab0781050bdf19fcc	275	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/crates/lcl-spec/examples/mint_anchor.rs	5cf514546315f5d4e46dafe6cefb659a98fe8062	934	rust-example	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-spec/src/anchor.rs	153d3427d710050d8230f9e33ecc4212269b64e0	8440	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-spec/src/json.rs	b84d62e30cedc519bd3df6041490aeac77c5bb3c	15464	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-spec/src/lib.rs	c855abd410f83b024fb2a284fe11c51d5db67c20	46746	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-finding	scan: std::fs::read present (see P5 bounded-read sweep); scan hits: unbounded_read; F5-O3: spec package file reads are unbounded; operator-selected --spec, identity verified after read; not a testing blocker
impl/crates/lcl-spec/src/sha256.rs	7ba211d9dc00c53484ad252e10ef5e7e393fba77	6858	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-spec/tests/canonical_release.rs	2487182e467a5830558459d6ccaaa5dbcc5c371a	8436	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-spec/tests/package_0_2_0.rs	6c14c4991c0b1e2f98f657b4e91ac73a39f86cb2	3656	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-spec/tests/trust_anchor.rs	176e9c93a96a34e4f1d107f2986a909f43d8429c	12183	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-stdlib/Cargo.toml	e41e53ca9ff70b7f3a97fc76c7b4608a2cb6fdb0	806	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/crates/lcl-stdlib/examples/m7_report.rs	655cabf2dffabe176d7d9e907622271faf0251a0	23283	rust-example	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/src/contracts.rs	992448d419a9ad00a13a9802861ef983b677dee4	12079	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/src/control.rs	06411ee96f93a30e7e8c1df731a1cfb75dcc1d6a	27181	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-stdlib/src/data.rs	aca6d2282ba4f04d986a8fdb7daf9313789d702f	28287	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-stdlib/src/dispatch.rs	b6f9d1777d59ad70b17cabdf2469493ee078c90f	6210	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/src/fixtures/fs.rs	ce7132978a7959bb9b16e8bdda54bc9f6267fab6	8804	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/src/fixtures/mod.rs	eebe0edd506575495e1d770879a3ba113d91e5aa	850	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/src/fixtures/net.rs	dc51e49246a8851c4fc10548f53e48c7e342b359	2854	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/src/fixtures/process.rs	80824a268bb9589d44a754162b81f495d089a7f0	3469	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/src/fragment.rs	32f792898af6211c576be2de0b22008612d528a6	8744	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/src/host.rs	459bc673a472c8c8c2f265fbc7f6f836bc3008a9	71138	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-stdlib/src/lib.rs	cfa0bee53d12b2ca3674d9b3d8bbfa4f9080f15c	10431	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-stdlib/src/params.rs	58671f4cb650c7c2e41520c9fd012e5bdb18074e	13962	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-stdlib/src/profiles.rs	137544825cf5aebd4e1bf285738e91e30a127d50	11558	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/src/pure.rs	b87eaa83114c12488c687fe7923b0c534b2cc619	31472	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-stdlib/src/schema.rs	4c41185e8cab0e1dc30d226a1284975f3b6aaba1	5812	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-stdlib/tests/boundary.rs	c03fa2e00e1630afa91d97cf7dd7b5814e6be495	7016	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-stdlib/tests/common/mod.rs	17f51c7d300b087b358967d8085513ab36282529	10996	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-stdlib/tests/constant_references.rs	79b035339e5617b72ce4f622fcdc25fa1040163f	7413	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/tests/control_operations.rs	793c59968e394cb0792789c8e7300ecfefdc915c	26659	rust-test	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-stdlib/tests/coverage.rs	ca1670331b6463c6f77f9926b9ff1628a6c4f756	10109	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/tests/data_operations.rs	e90f421b2fc194fbd793fbfff11fa9cd6de74235	30674	rust-test	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-stdlib/tests/external_operations.rs	378fa759734cb71e2026a6555e051fb5b9d39b16	59124	rust-test	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-stdlib/tests/pure_operations.rs	bdafc09ef20efcef55b5e9fe0031439c757f9389	26468	rust-test	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-stdlib/tests/seam.rs	54a5a92dcccac86bed3076844aa77d2f957b9767	3332	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-stdlib/tests/workspace_containment.rs	8dc42dba00ab0f7650687bb555db3650e38a1c5c	6006	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-workspace/Cargo.toml	4a800a2f598459c2ac360fec5e86127dc6d447a1	1015	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/crates/lcl-workspace/assets/app.css	acf59ab2687cb1ad2d027dee46912999cf9b0b48	13659	text-asset	source/content review	reviewed-pass	
impl/crates/lcl-workspace/assets/app.js	a8d02f602e54fa9011b4d48250fa2e3510bbde58	54057	frontend-source	source/content review + node --check + workspace route/editor tests	reviewed-finding	node --check ok; markup API present; markup hit is a comment; pinned by routes.rs::the_frontend_never_assigns_markup (F15)
impl/crates/lcl-workspace/assets/brand/lcl-icon-32.png	2bf03b41d40eaee7556594424ce54fa1d4a05586	2761	binary-image	binary metadata/checksum/provenance review	reviewed-pass	PNG 32x32
impl/crates/lcl-workspace/assets/brand/lcl-mark.png	27b5172acaf3baa13ba9c69b096501f288d6cf0c	17055	binary-image	binary metadata/checksum/provenance review	reviewed-pass	PNG 97x96
impl/crates/lcl-workspace/assets/index.html	97a80abdaceb1fbadb3e157170b05327f79525d9	3715	text-asset	source/content review	reviewed-pass	
impl/crates/lcl-workspace/src/document.rs	b6817e9ce1d7efeed6c0e7130b1f4dfb84805f95	24526	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-finding	scan: std::fs::read present (see P5 bounded-read sweep); scan hits: unbounded_read; scan hit is #[cfg(test)] only; production read uses lcl_project::read_file (F16)
impl/crates/lcl-workspace/src/execution.rs	4bf0269c2ef98885f25d377df7c15e666a49995f	29185	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-workspace/src/http.rs	7eb46ee8c067894c207d6d3414d8cefc86d4064c	15993	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-workspace/src/intelligence.rs	c449fb69da9f621519b95def0959d67750c2142d	5201	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-workspace/src/lib.rs	21ee6ebbb1445b295d4430a83758aeb5d8ab5e92	2056	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-workspace/src/main.rs	0bdb48f7179d17cb2d25c2df6f4c3cf2afaa9395	6486	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-workspace/src/project.rs	5b8cbc9bf218a3afc8139f2032b4a57072f0a688	16677	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-workspace/src/routes.rs	231bbf2e3e16e95ba6e69a18feffb9b090a85913	23445	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
